Guided mode log DATA time.struct_time(tm_year=2016, tm_mon=6, tm_mday=6, tm_hour=21, tm_min=38, tm_sec=1, tm_wday=0, tm_yday=158, tm_isdst=0)
time	 RC5VAL	 yaw_angle	 objposx	 objposy	 RC7VAL	 vx	 vy	 gain	 size	 roll	 pitch	 RC6VAL
1465249109.882332	1400.000000	-0.077110	123.637711	286.541534	1400.000000	0.400000	-0.400000	0.400000	40.640293	-1.623789	0.098337	1400.000000
1465249111.143316	1400.000000	0.016358	478.300171	450.684784	1400.000000	-0.400000	0.400000	0.400000	19.657911	-1.483107	0.045077	1400.000000
1465249111.712861	1400.000000	0.045373	524.077209	450.750549	1400.000000	0.400000	0.400000	0.400000	17.413197	-1.473651	0.041665	1400.000000
1465249112.501026	1400.000000	0.048650	502.573364	420.827606	1400.000000	0.400000	-0.400000	0.400000	20.893480	-1.471888	0.036541	1400.000000
1465249113.066847	1400.000000	0.074742	483.044708	345.390228	1400.000000	-0.400000	0.400000	0.400000	19.323320	-1.463466	0.029749	1400.000000
1465249113.722257	1400.000000	0.073888	489.447693	343.863098	1400.000000	-0.400000	0.400000	0.400000	14.728638	-1.446812	0.022130	1400.000000
1465249114.403355	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.431111	0.018057	1400.000000
1465249115.022060	1400.000000	0.102394	516.721985	321.002655	1400.000000	0.400000	-0.400000	0.400000	11.305069	-1.413881	0.010946	1400.000000
1465249115.548290	1400.000000	0.108475	546.483459	328.266083	1400.000000	0.400000	-0.400000	0.400000	10.719734	-1.403675	0.006366	1400.000000
1465249116.160279	1400.000000	0.146348	535.279724	302.798065	1400.000000	0.400000	-0.400000	0.400000	16.092165	-1.405407	0.002106	1400.000000
1465249116.689044	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.408161	0.001917	1400.000000
1465249117.233928	1400.000000	0.224978	561.945496	261.299377	1400.000000	0.400000	0.400000	0.400000	8.939905	-1.418343	0.018840	1400.000000
1465249117.799020	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.456070	0.035812	1400.000000
1465249118.303836	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.323257	0.039017	1400.000000
1465249118.889000	1400.000000	0.564503	555.192322	268.316864	1400.000000	-0.400000	0.400000	0.400000	6.297927	-1.198486	-0.041326	1400.000000
1465249119.407668	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.111939	-0.108173	1400.000000
1465249120.043859	1400.000000	1.371471	449.780548	169.597107	1400.000000	0.400000	-0.400000	0.400000	12.071172	-1.434201	-0.117927	1400.000000
