Guided mode log DATA time.struct_time(tm_year=2016, tm_mon=6, tm_mday=6, tm_hour=21, tm_min=33, tm_sec=30, tm_wday=0, tm_yday=158, tm_isdst=0)
time	 RC5VAL	 yaw_angle	 objposx	 objposy	 RC7VAL	 vx	 vy	 gain	 size	 roll	 pitch	 RC6VAL
1465248828.411860	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071025	0.014902	1400.000000
1465248828.897110	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070828	0.015230	1400.000000
1465248829.478577	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071013	0.015820	1400.000000
1465248830.056136	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070985	0.016089	1400.000000
1465248830.532280	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070864	0.016319	1400.000000
1465248831.113010	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070901	0.016485	1400.000000
1465248831.613285	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071042	0.016662	1400.000000
1465248832.129026	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071291	0.016667	1400.000000
1465248832.627292	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071069	0.016692	1400.000000
1465248833.131043	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071122	0.016638	1400.000000
1465248833.660662	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071263	0.016642	1400.000000
1465248834.167923	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071390	0.016804	1400.000000
1465248834.708069	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071569	0.016822	1400.000000
1465248835.209722	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071574	0.016872	1400.000000
1465248835.728850	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071522	0.016707	1400.000000
1465248836.252988	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071557	0.016550	1400.000000
1465248837.076576	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071586	0.016700	1400.000000
1465248838.447209	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071708	0.016823	1400.000000
1465248839.365426	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071531	0.016574	1400.000000
1465248839.853108	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071461	0.016462	1400.000000
1465248840.336508	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071587	0.016401	1400.000000
1465248840.909664	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071473	0.016349	1400.000000
1465248841.429006	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071616	0.016613	1400.000000
1465248841.982395	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071691	0.016714	1400.000000
1465248842.463021	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071654	0.016704	1400.000000
1465248843.008528	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071591	0.016858	1400.000000
1465248843.542905	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071432	0.016750	1400.000000
1465248844.063206	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071495	0.016779	1400.000000
1465248844.591818	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071615	0.016550	1400.000000
1465248845.119319	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071637	0.016750	1400.000000
1465248845.669534	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071459	0.016737	1400.000000
1465248846.174088	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071583	0.016925	1400.000000
1465248846.735020	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071697	0.016757	1400.000000
1465248847.267285	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071833	0.016643	1400.000000
1465248847.764000	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071841	0.016602	1400.000000
1465248848.303752	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071810	0.016553	1400.000000
1465248849.076927	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071777	0.016676	1400.000000
1465248850.020923	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071589	0.016350	1400.000000
1465248851.070623	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071339	0.016161	1400.000000
1465248851.757728	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071238	0.016522	1400.000000
1465248852.248767	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071065	0.016334	1400.000000
1465248852.891703	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071210	0.016478	1400.000000
1465248853.389881	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071276	0.016466	1400.000000
1465248853.991094	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071425	0.016442	1400.000000
1465248854.518762	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071852	0.016556	1400.000000
1465248855.030229	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071927	0.016419	1400.000000
1465248855.555455	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.072112	0.016411	1400.000000
1465248856.066212	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071917	0.016152	1400.000000
1465248856.728532	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071761	0.016360	1400.000000
1465248857.227175	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071697	0.016379	1400.000000
1465248857.800781	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071655	0.016559	1400.000000
1465248858.335207	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071624	0.016430	1400.000000
1465248858.806475	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071541	0.016480	1400.000000
1465248859.383320	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071431	0.016311	1400.000000
1465248859.879096	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071501	0.016402	1400.000000
1465248860.387052	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071429	0.016394	1400.000000
1465248860.900950	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.072496	0.017144	1400.000000
1465248861.795121	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.005814	-0.270590	1400.000000
1465248862.852268	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.390633	-1.082035	1400.000000
1465248863.865254	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.737031	-0.831974	1400.000000
1465248864.415012	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.769752	-0.852249	1400.000000
1465248864.986095	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.467791	-0.988478	1400.000000
1465248865.518681	1400.000000	2.432067	342.221039	187.057892	1400.000000	-0.400000	0.400000	0.400000	6.663506	0.717704	-1.141411	1400.000000
1465248866.115360	1400.000000	2.598675	128.175034	369.651459	1400.000000	-0.400000	-0.400000	0.400000	7.026363	0.874412	-1.047149	1400.000000
1465248866.641741	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.216071	-0.996209	1400.000000
1465248867.312750	1400.000000	2.804558	455.767242	389.278870	1400.000000	0.400000	-0.400000	0.400000	24.072157	1.085579	-1.047670	1400.000000
1465248867.824948	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.084761	-1.061335	1400.000000
1465248868.624022	1400.000000	2.962210	352.866058	310.620239	1400.000000	0.400000	0.400000	0.400000	18.338556	1.058217	-1.099330	1400.000000
1465248869.165559	1400.000000	3.004386	393.422577	246.467041	1400.000000	-0.400000	-0.400000	0.400000	24.947210	1.044322	-1.111406	1400.000000
1465248869.738496	1400.000000	3.007185	390.376526	253.209549	1400.000000	-0.400000	0.400000	0.400000	23.925636	1.085858	-1.131615	1400.000000
1465248870.278716	1400.000000	3.018926	433.677032	81.127808	1400.000000	0.400000	0.400000	0.400000	6.582393	1.102921	-1.145049	1400.000000
1465248870.786668	1400.000000	3.034154	395.757660	237.426605	1400.000000	0.400000	-0.400000	0.400000	22.428440	1.130440	-1.149153	1400.000000
1465248871.352874	1400.000000	3.050405	412.012878	245.132111	1400.000000	-0.400000	-0.400000	0.400000	11.046131	1.134206	-1.160720	1400.000000
1465248871.891236	1400.000000	3.083499	424.541290	238.375534	1400.000000	0.400000	0.400000	0.400000	10.417477	1.125246	-1.161082	1400.000000
1465248872.469522	1400.000000	3.103536	414.120087	224.042221	1400.000000	0.400000	-0.400000	0.400000	16.074318	1.134106	-1.167733	1400.000000
1465248873.028284	1400.000000	3.121701	410.192139	219.947891	1400.000000	-0.400000	-0.400000	0.400000	21.030514	1.132468	-1.168891	1400.000000
1465248874.014684	1400.000000	-3.112148	414.267731	224.988663	1400.000000	0.400000	0.400000	0.400000	20.195042	1.121083	-1.169883	1400.000000
1465248875.153218	1400.000000	-3.108610	403.688049	233.849426	1400.000000	0.400000	0.400000	0.400000	19.312529	1.139244	-1.165873	1400.000000
1465248876.175472	1400.000000	-3.086996	397.637787	229.170486	1400.000000	0.400000	-0.400000	0.400000	15.744455	1.157206	-1.154949	1400.000000
1465248876.777424	1400.000000	-2.702971	396.197144	226.742416	1400.000000	0.400000	0.400000	0.400000	16.819263	0.966598	-1.095501	1400.000000
1465248877.406130	1400.000000	-2.625733	396.046082	223.534714	1400.000000	-0.400000	0.400000	0.400000	17.037836	0.938755	-1.079536	1400.000000
1465248878.015669	1400.000000	-2.752547	365.672485	227.212891	1400.000000	-0.400000	-0.400000	0.400000	16.979248	1.042610	-1.033398	1400.000000
1465248878.593382	1400.000000	-2.845908	365.628204	226.534058	1400.000000	0.400000	0.400000	0.400000	13.538059	1.183305	-0.993184	1400.000000
1465248879.304850	1400.000000	-2.364867	366.914185	223.579163	1400.000000	0.400000	0.400000	0.400000	15.135567	0.547053	-0.794956	1400.000000
1465248879.885015	1400.000000	-2.166563	366.063232	293.375885	1400.000000	-0.400000	-0.400000	0.400000	12.947007	0.300026	-0.671130	1400.000000
1465248880.341923	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.369072	-0.575076	1400.000000
1465248880.881148	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.382491	-0.532543	1400.000000
1465248881.399354	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.312201	-0.416566	1400.000000
1465248881.894046	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286901	-0.011066	1400.000000
1465248882.443316	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108292	0.056785	1400.000000
1465248882.957646	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.098407	0.017967	1400.000000
1465248883.635148	1400.000000	-0.982521	337.779297	127.840477	1400.000000	0.400000	-0.400000	0.400000	70.863472	0.092195	-0.013823	1400.000000
1465248884.170270	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.089128	-0.035626	1400.000000
1465248884.771450	0.000000	0.000000	-566.000000	-566.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.087947	-0.052560	1400.000000
